	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
LIPN	0.0	0.0	0.0	0.0	0.4482758620689656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.326530612244898	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0216648970543073	0.0737479678814015	0.0012927103887674	0.133786029239054	0.0	0.3600132833297789	0.3216730041290973	0.0	0.1284891712147392	0.2044309960875393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106115699373556	0.0	0.0	0.0	0.0055047355546516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116206499799297
LITAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0956623924105355	0.0426754546639557	0.023534985281608	0.1122444455809275	0.0171845791109966	0.0344944491294708	0.0476915331818378	0.0097782223142003	0.021541638347162	0.0535286381569559	0.0851158193336825	0.0450435423894286	0.0870023923470447	0.0047992017043506	0.0056702285744753	0.0953724450327109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265433649272552	0.0	0.0	0.0	0.0245669990329233	0.0	0.0	0.0	0.0	0.0	0.0	0.0072711643879251
LMAN1	0.0	0.0	0.0	0.0	0.6913580246913579	0.0	0.0	0.0	0.2789317507418398	0.5268595041322315	0.0	0.4324324324324325	0.0	0.0	0.0	0.2970297029702971	0.035596051161808	0.0142533490474558	0.0193404767836469	0.0051450919454327	0.0572263400247601	0.0026989324318046	0.0106077695028006	0.0377889703806917	0.060940236757465	0.041942561736451	0.0254774693762248	0.0067121383462774	0.016061070203014	0.0095658014182873	0.0158604395457162	0.0023478151034899	0.0116530931427804	0.0087500779959561	0.0028022573092221	0.0075043673694	0.0154498484785869	0.0122550921109317	0.0483485638513563	0.0252012332420966	0.0133498468151301	0.0078968799824366	0.0058462692361454	0.0059567953441635	0.0034997913939469	0.0222866240285775	0.1859396749476228	0.0179777198101689	0.0	0.0	0.0563972718690039	0.0105898170318465	0.0	0.0	0.0128249285603828	0.0	0.0499859272804554	0.0	0.0	0.0455248232475953	0.0	0.0253557408995245	0.0	0.0268335751813919
LMBR1	0.1801801801801801	0.0	0.2643171806167401	0.0	0.0	0.0	0.3763440860215054	0.0	0.1008902077151335	0.0	0.216216216216216	0.0	0.0	0.0	0.0105263157894736	0.207920792079208	0.0018181168272154	0.010113198743323	0.0277100108586901	0.0661935709252944	0.0158761829379745	0.0294606153811856	0.0211677028622866	0.0136462060370232	0.0151552384270268	0.0053883747925163	0.0189750693630422	0.008373383988539	0.0581722215161149	0.0422587138951455	0.0092853848396195	0.0068349653500077	0.007986991526659	0.0006841792577986	0.0018870405945382	0.0001620056093497	0.00221937748153	0.0026051020812148	0.0060674438798081	0.0032311724836772	0.0036472280664949	0.0021058194412498	0.0077860298852041	0.0050534985730923	0.0054104287978502	0.0007775091137908	0.0045037292367278	0.0062753115511039	0.0	0.0052581983161033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0150214728099614
LMNA	0.0	0.0	0.0	0.0	0.5740740740740741	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3116883116883117	0.0	0.0	0.844884488448845	0.0572595618875591	0.0282517721853497	0.0164352456607253	0.0038355322328886	0.0164204207350647	0.0047873353272408	0.0338464093946301	0.0194821505684829	0.1145446737561941	0.0273291071296497	0.0402692800033886	0.0595632915839743	0.0203771430698066	0.0068892645243431	0.0773934124472784	0.0674495677745074	0.0019225772665159	0.0172474839351812	0.0698545360336605	0.0514161586951808	0.0468989224994292	0.0394387467416534	0.0306283206028173	2.665955192282093e-05	0.044564587987571	0.0096445178505805	0.0170110219426258	0.0213245966995448	0.0394236910654821	0.0021150183152869	0.0578584563979768	0.0042757163112348	0.0360309854723004	0.0103857065305384	0.0249700396265566	0.0053988638522351	0.0	0.0109244609020075	0.0	0.081220217020271	0.0	0.0601749033187682	0.0543839727808141	0.0437069659483197	0.0	0.0129219200907776	0.003583409485965	0.0187936997979434
LMNB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0995670995670995	0.258160237388724	0.0	0.0	0.0	0.2337662337662337	0.0	0.0736842105263157	0.0	0.1385025279833462	0.1269329775775941	0.1770443831182821	0.0799958161708492	0.1613313515098583	0.0795734664651252	0.0156262305163731	0.0340180674374008	0.1229086676256356	0.0963928179884349	0.1544567762509165	0.0400316151809523	0.0721412752082034	0.0964269544865068	0.0186050508817195	0.1204994395895005	0.0098247922372635	0.0023817609009728	0.0020348892104033	0.0081185105709483	0.011271953706809	0.0031233821944835	0.0056249463546884	0.0098746569674563	0.0056195635542571	0.0188908473754882	0.0120958728615189	0.0011318932631287	0.007237261685968	0.0072619449844718	0.0020638773123458	0.0041058512914966	0.0362915122056989	0.0052803489209917	0.0279711457060633	0.0053192936162221	0.0269705633623831	0.0109503269827459	0.0	0.0	0.0	0.0	0.0	0.0	0.0283346490660463	0.0128705694186462	0.0	0.0038090314522356
LMO1	0.0	0.0	0.4493392070484583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4273213481815313	0.1520600561513966	0.0274306557725184	0.0	0.0237170197086425	0.1149969527160724	0.1898199499903954	0.3394348033087309	0.0	0.0166098550847788	0.1786185697775177	0.2609899674660016	0.0	0.2104376569566587	0.0811643950014859	0.2055018190511448	0.1053173311894977	0.2105371462799508	0.2270306699441482	0.5059926213774585	0.2889710030583448	0.0788595671330041	0.3187939976824147	0.2052843368603912	0.100695683609112	0.2573731691735185	0.1783756539824096	0.0672055778632594	0.4258166762089424	0.1629229745230729	0.0109857697557181	0.0339919182418009	0.0	0.0	0.0	0.0054418212707117	0.0	0.0054966424145914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0130468350130742	0.0	0.0
LMO2	0.1531531531531531	0.0	0.0	0.0	0.3518518518518518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0551963316494405	0.1780605577366549	0.2329931761169439	0.1118693320025008	0.0316757007183872	0.1300991521752085	0.0176592068392428	0.0957736779936869	0.015245890293107	0.2521482489513201	0.2329846816786946	0.1106319699464978	0.0979074950256187	0.0426894494012496	0.0261528262593857	0.1548006900237413	0.2128840375848666	0.1959610595727808	0.210683593182924	0.2842710299258109	0.1123608272792648	0.3241058066114246	0.3228367327199307	0.1843092495412452	0.4583427209024074	0.1214118445068611	0.0585218217327058	0.0579013166839185	0.2593966639264153	0.291830543265486	0.000616622596045	0.1966295034056116	0.0362093772087436	0.0	0.0	0.0	0.0	0.0	0.0	0.040946882506674	0.0	0.020478640328918	0.0	0.0	0.0	0.0256342593197979	0.0	0.0076481659144839
LMX1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3531157270029673	0.0	0.0	0.1861861861861862	0.0	0.0	0.2947368421052632	0.0	0.0064827112811024	0.0519074782216474	0.1184963778548613	0.0864558959381643	0.1649700046856443	0.2549552510109009	0.4472513750371263	0.3539269041976663	0.0	0.0531376508248469	0.1313960317171793	0.2393108631325498	0.1177973717121532	0.0140299023897523	0.2888731216263919	0.1735175503581861	0.2381986701460672	0.0201273366877015	0.2595380304191045	0.5130203904121675	0.2656032347973468	0.2379197442750136	0.1631801767102777	0.0788473375452089	0.1650270489811897	0.2305199882807969	0.1856992281018892	0.1673747638422682	0.355250329857034	0.047930958002083	0.0206911308910081	0.2044706238657628	0.0	0.0	0.0543860173782776	0.0050956980739002	0.0	0.010878499214413	0.0	0.0407046429562622	0.0737688177858508	0.0203684704377744	0.0	0.0454964772074753	0.0	0.049030013041851	0.0	0.0036514305520082
LNPK	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1431707356300557	0.1018941272063094	0.1658757996939633	0.0206060991564095	0.0034597870344957	0.0408415682059462	0.012012154069117	0.1193922914037297	0.086346551911194	0.1045377538908941	0.0380711936150731	0.0343331003432559	0.0543590287057479	0.0367677619337254	0.0662227407195331	0.1850242709181577	0.020623963332859	0.0012460516139661	0.0116448013116344	0.0003257440989945	0.0038440128603943	0.0078887711967711	0.0084254957158488	0.0042675468737892	0.0008156606459142	0.0107933922092589	0.0210914234273271	0.0130695981614603	0.0063126447808741	0.0001661846251166	0.0082589436204853	0.0020738625703065	0.0361752787596332	0.0	0.0	0.0054292976250912	0.0	0.0	0.0	0.0	0.0	0.0200596990325874	0.0	0.0	0.0	0.0	0.0	0.0038192828928909
LOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.4359504132231406	0.8024948024948025	0.084084084084084	0.0	0.4906832298136646	0.0	0.0	0.0416368183042481	0.0396417545882686	0.0803393931238613	0.0494810545865386	0.0751487619765163	0.1434708983398878	0.2025339443994943	0.0941651822955189	0.1021664715263863	0.0106616220469105	0.0187798096462178	0.1002647740378134	0.0416292255287106	0.1013164237779813	0.0191088128961388	0.0557923337167759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0723058454732471	0.0	0.0	0.0	0.0	0.0	0.0	0.0408640326777017	0.0	0.0	0.0	0.0	0.0	0.0130286144400877	0.0	0.0
LOXL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656449560291263	0.1185439738911964	0.0518189723697852	0.0516373867439435	0.0040825394955545	0.1035372221517497	0.0463891470668894	0.0287932230415341	0.0846656019856198	0.1260874909036008	0.0922743697152135	0.0627183742118213	0.0045637165614112	0.0580291060715531	0.0637304107774534	0.0259551310833634	0.0034230702340202	0.212615600274536	0.0082158167869488	0.0123128614663586	0.1409805700379371	0.1564115616504273	0.2697239354250964	0.0272205762339814	0.0270523647517034	0.1076557399582769	0.0080154098402246	0.4678945516439413	0.0034416409005528	0.1856851286646124	0.0568544041733568	0.0414566259818574	0.0	0.0053134817910251	0.0	0.0	0.0	0.0	0.0128377198346573	0.0409651786437356	0.0250415711802021	0.0	0.0548800934479259	0.0	0.0	0.012923978653343	0.0	0.007738398060374
LPAR6	0.5909090909090908	0.6311787072243348	0.5198237885462555	0.058282208588957	0.510344827586207	0.5710526315789474	0.1741935483870967	0.0	0.6605166051660517	0.0	0.7610619469026549	0.0	0.0	0.0	0.2222222222222222	0.4140625	0.0715798320106428	0.1483711641565717	0.1073484636782436	0.0310318012653096	0.1016931682587228	0.0986557618952462	0.0723380673513782	0.051894851813914	0.0117698198696254	0.061937881663153	0.0085104075856585	0.0551963796091707	0.044986041310514	0.0185299165328032	0.0771994227920951	0.1821208135898645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0611940783747593	0.0053047686104054	0.0277149945293867	0.0	0.0	0.0108993088456054	0.0	0.0817925134936409	0.0	0.0	0.0	0.0	0.0283070065944972	0.0130175584232331	0.0107138216444353	0.0038741397952915
LPIN1	0.0	0.0	0.3480176211453745	0.0	0.0	0.0	0.0	0.0346320346320346	0.0	0.0	0.1039501039501039	0.0	0.0	0.0	0.0	0.0858085808580858	0.1081858353132807	0.1759596531128893	0.1238116889444152	0.0500805393802437	0.0131392073705704	0.1407168730581749	0.0661815150686105	0.0507253839514272	0.01960273828054	0.0130286706415204	0.0536221935798642	0.1181210759680697	0.0159436166641061	0.0124697687030032	0.0586960869516674	0.0931838493048773	0.2055947895248584	0.0199632425701258	0.0076552789914959	0.0107465431478062	0.1173171341283945	0.0264201128970727	0.0117016043912302	0.0187739180749908	0.1116380459783199	0.0415796621532576	0.1036778660497468	0.0249624852311491	0.002011640653427	0.1194865501318605	0.0184397146992138	0.0509676658333964	0.0354587478442825	0.0052937662791625	0.0	0.0048815181603443	0.0	0.0	0.0127575358986031	0.1219377835857092	0.0	0.0	0.0	0.0454096874434724	0.0	0.0241143479932223	0.0	0.0111422785991867
LPL	0.7567567567567567	0.0	0.0	0.0	0.4629629629629629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1103896103896104	0.0	0.0	0.0	0.0728156991193185	0.6030819585255444	0.1435192625585698	0.0439402173423723	0.0249939464667622	0.1357349949873996	0.0693462523613781	0.1932690933478323	0.19508944285386	0.3842131680782621	0.4475690954682127	0.0314959059674153	0.0382864833929989	0.0543308084235684	0.2059916070007904	0.0988555054824495	0.1146658510760072	0.094139353535178	0.2606301795193777	0.1502207910406902	0.1847837800374491	0.1186824080818837	0.0549720556148655	0.2081841125970529	0.0230487113412281	0.0740115042771103	0.110593910247658	0.3980070046260437	0.0605317775215814	0.0174281005739017	0.1361750137649694	0.1323135028799594	0.072405155518198	0.0053092305021527	0.0	0.0054375905383636	0.0	0.00548775374366	0.0128160332789081	0.1637441782365408	0.0	0.0204316707222542	0.0	0.0	0.0	0.0	0.0036040956453489	0.0038180248549268
LPP	0.6546546546546546	0.0	0.0	0.0	0.0	0.0	0.1870967741935484	0.4372294372294372	0.0	0.2809917355371901	0.0	0.0	0.0	0.0	0.0	0.0	0.2441180234065088	0.1209256165409645	0.2587216061466145	0.0850807670281525	0.04597360330239	0.0403871523086821	0.0091688322276357	0.0003359247840702	0.024600628927001	0.0006123136265336	0.0205869360774819	0.1245540491735658	0.1404658678139965	0.0446293918810633	0.0822537865410702	0.2544156889513285	0.2349160703750563	0.054067063401569	0.1634989914086825	0.0490619997208298	0.0153783854959935	0.0385935506110455	0.1158029398976784	0.1266521534999665	0.2748914440269582	0.00582681020664	0.1444786867318279	0.0612864444777828	0.0575497798427044	0.2426819906540744	0.1017845491947127	0.1329557448764175	0.0	0.0258486226481528	0.0534169353606408	0.0040944407537145	0.0	0.0102716001661595	0.0	0.0	0.0242956177668663	0.0574482410414551	0.1027282444491679	0.0226019160432653	0.0	0.0699078998582656	0.0071870676560206	0.027371359004359
LRAT	0.0	0.0	0.0	0.0	0.0	0.0	0.1677419354838709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122624388751066	0.2256578057346409	0.1139390771884691	0.1303282991798673	0.0551653947414696	0.0997330208131305	0.1213663336503973	0.043378101987321	0.2681912515762189	0.0922331694634434	0.0339439780251755	0.1709783170767813	0.229066151626395	0.2180807909395337	0.0977707472334629	0.022710785681738	0.0472935093992013	0.0137128311181798	0.2224219320736736	0.0394151898395199	0.4378299339527024	0.1717943597267493	0.2475879251388781	0.5407151882565537	0.0272116276712386	0.3428341283157166	0.2691115067820304	0.1800345375017465	0.007306960269607	0.2266109839007716	0.1064725283179503	0.2224963510842444	0.0	0.0	0.0	0.0054219936607281	0.0	0.0	0.0	0.0	0.0249825977552705	0.0	0.0	0.0	0.0	0.0379613958833046	0.0	0.0077142739288787
LRATD2	0.7627627627627627	0.0	0.0	0.0	0.0	0.0	0.1698924731182795	0.0	0.6854599406528189	0.0	0.0	0.0	0.0	0.0	0.0736842105263157	0.0	0.0696206610825121	0.0534344626496475	0.0311200620494068	0.0875354957216271	0.0530210774018053	0.0743184117323486	0.0606434019467102	0.0127102492428688	0.0382874921964926	0.0407588277929468	0.0295886238984214	0.0983719992542486	0.0845510517312876	0.0834985023396641	0.0894905352038674	0.0650521765886951	0.0184493007113358	7.782118970575993e-05	0.0063505520467406	0.0010808687696492	0.0088208494182725	0.0082846660209408	0.0113985780685942	0.0201660328378694	0.0103702358332697	0.0151586213711691	0.0246958883752869	0.0156997353823355	0.0005015127811478	0.3390899964548973	0.0065524454189777	0.0093109866987807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRIG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0905372021265137	0.2193979696111168	0.0240492403849186	0.0331286565486784	0.0062987022523445	0.0001753153291433	0.0505426391663524	0.0095538778075238	0.0129425780747292	0.0940246757699119	0.0710488216491428	0.0495972768105253	0.0374041350272302	0.0381444738476087	0.0282219794941041	0.1043416962594619	0.0125457531307648	0.0786196439826018	0.0220537842806775	0.0273228850501352	0.0029997331263524	0.0028231668079982	0.0216861008186633	0.0050113906113904	0.0215059350609695	0.0301724483492919	0.0292591358789863	0.0104847253008059	0.0164625390608207	0.3285213550725422	0.0092065304970978	0.0015443725490229	0.0	0.0053076709691397	0.0	0.0053208537452577	0.0	0.0108993720632135	0.0	0.204299845116596	0.024933140228172	0.0202653475087664	0.054507345115314	0.0455298964807647	0.0277582682805013	0.0127579030117047	0.0	0.0305223144616141
LRP1B	0.5075757575757576	0.0	0.2863436123348017	0.0736196319018405	0.4068965517241379	0.3184210526315789	0.0	0.050251256281407	0.1918819188191882	0.1220159151193634	0.2898230088495576	0.0	0.0	0.0	0.0	0.19140625	0.2428805854083516	0.360271367533125	0.2124680219548051	0.1316178433095778	0.561801948184771	0.276170927902143	0.2650098651997451	0.2616365616717468	0.1976927820510845	0.2055946203402702	0.0205336290147295	0.3005445531310587	0.2135748443174026	0.1659089005046416	0.6955034384622896	0.181643995585706	0.0960795430242103	0.050433142474089	0.1278927916150162	0.1807956233332468	0.0300873757172264	0.1206153505578915	0.1211588743637227	0.0588149812303545	0.1092901736574127	0.0365538034521194	0.2000808729777991	0.118952732047914	0.0559233436109768	0.0246903081030367	0.0073066105383489	0.1543870779044753	0.1496022327970047	0.0580180451700846	0.1365859464403023	0.0909868913676144	0.1069265897905221	0.1763803882069227	0.0127505268655537	0.163039793049553	0.1492170258994039	0.8594768631541866	0.4873368810806656	0.340854682825102	0.1088123016939473	0.4716759792915796	0.0213409368353317	0.0935754181688834
LRP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1441441441441441	0.0	0.0	0.0	0.0	0.0218781652754172	0.1062091102889863	0.050285219742799	0.0075511530805136	0.0180035448473982	0.0131641363760554	0.0143255933961668	0.0036100669222414	0.0211721519710156	0.0146503665561335	0.0330981108697344	0.0092320099652191	0.0269425503031356	0.0266011371633279	0.0181197358485267	0.018623535246906	0.1749164642147202	0.0576544535048697	0.1513799011081622	0.0024301657435715	0.0936281150944916	0.045703333799721	0.1970760773377432	0.1343689650543464	0.102217845930954	0.1223727350038672	0.1680176584794049	0.0612668857697514	0.0550381273989494	0.1893559723969346	0.075531465349857	0.1618597233897754	0.0	0.0053058243652738	0.0563807227913976	0.0107427158994763	0.0270868118128509	0.0326707471501242	0.0	0.0	0.0	0.0609395448893477	0.054705923719894	0.0	0.0	0.0514912331811137	0.0	0.0267984399111954
LRP6	0.2042042042042041	0.0	0.0	0.1744186046511628	0.0	0.0	0.0	0.0	0.0	0.2892561983471075	0.0	0.0	0.1298701298701299	0.2391304347826087	0.0	0.0	0.0831564579112934	0.1045984625083846	0.1479174704020663	0.002541219817985	0.0405452878095322	0.0298036143162873	0.0475324608678579	0.0537772815254799	0.003704673683843	0.0490211793111447	0.0494054506069394	0.0237007148562306	0.0001276826495748	0.0440222245081351	0.0740364052507286	0.0443454492826503	0.0266553754747356	0.0238843265200472	0.0217266925115696	0.0050797148343696	0.0197145522983504	0.0144180829897589	0.0388341802854841	0.0054550825932444	0.0046645935012294	0.0307711971147926	0.032165251154236	0.0056430124461059	0.0169076076008214	0.3217485254160029	0.0235370717471965	0.0034898099591193	0.1058861447396026	0.0158332603189544	0.084011758920185	0.0	0.053927066781566	0.0326268205989886	0.0127527257848484	0.2446201742417008	0.0	0.0613251337871014	0.0	0.0227399775021651	0.0	0.0247419478917646	0.0035943455532548	0.0375161567716133
LRP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2205581882481972	0.1127243302916242	0.2051726062414259	0.2513165690953442	0.2509066908441045	0.1264044823229381	0.0219822443504102	0.0225163171879577	0.0391439973133776	0.111301192388466	0.1586722608682525	0.0198879086927589	0.1722941224189308	0.1898624173161501	0.1333230180503919	0.1660816288776037	0.0213498605843635	0.011925393666442	0.0367612044922353	0.0091436571024531	0.0453738197500198	0.0096002174294287	0.0225280965665463	0.0067549111250174	0.108487029540927	0.0223299053136593	0.0177153875907927	0.0051357746860774	0.0200309753588334	0.065626047193148	0.0035855741451606	0.0004379021671424	0.0	0.0050188105764681	0.0	0.0	0.0	0.0099902896778253	0.0127976707296229	0.0813727253409201	0.04947432192518	0.0199735375663545	0.0	0.0216908232229723	0.0281516314368231	0.0	0.0	0.0183269054803708
LRPPRC	0.0	0.0	0.3480176211453745	0.0494186046511628	0.0	0.0	0.0	0.0346320346320346	0.0	0.0	0.0	0.1381381381381381	0.0	0.0	0.0	0.0	0.0163388283632919	0.004456548653716	0.0111286664711301	0.030433693908734	0.0464982335753795	0.0102596647479042	0.0289454127694957	0.024340394571637	0.029989864715657	0.061249470531527	0.0721308125381329	0.0280398071129607	0.0268952106089838	0.0589030490054167	0.0092543416252492	0.0313805856565933	0.0317455314791115	0.0163421900915409	0.0015256653282999	0.0097006114948578	0.008666056937905	0.0275482432671919	0.0054823429980665	0.0163686584248217	0.0118367181365904	0.026571949114041	0.0013273122589143	0.0262669716478949	0.010669168214094	0.0087080402906773	0.0090608692936342	0.0208066737169948	0.0357281396027668	0.0208304312400951	0.1088091519759484	0.0	0.0270227455264704	0.0217917809343405	0.0	0.1224073815452345	0.0	0.0203316072941976	0.1089799999914409	0.0	0.0274712562428153	0.0	0.0142468945538326	0.0188592036913113
